# Manually curated annotations TSV file
# The TSV should not have a header and should have exactly three columns:
# id to match existing metadata, field name, and field value
# If there are multiple annotations for the same id and field, then the last value is used
# Lines starting with '#' are treated as comments
# Any '#' after the field value are treated as comments.

# Host fixes for <https://github.com/nextstrain/rabies/issues/25>
# Can be removed once NCBI fixes upstream data issue.
AB206414	host	Bat
AB206415	host	Bat
AB206416	host	Bat
AB206417	host	Bat
AB206418	host	Bat
AB206419	host	Bat
AB206420	host	Bat
AB206421	host	Bat
AB206422	host	Bat
AB516680	host	Bat
AF346890	host	Bat
AF351850	host	Bat
AF352640	host	Bat
AY854588	host	Bat
AY962053	host	Bat
AY962088	host	Bat
AY998246	host	Bat
OQ672722	host	Bat
OQ672723	host	Bat
OQ672724	host	Bat
OQ672725	host	Bat
OQ672726	host	Bat
OQ672727	host	Bat
OQ672728	host	Bat
OQ672729	host	Bat
OQ672730	host	Bat
OQ672731	host	Bat
OQ672732	host	Bat
OQ672733	host	Bat
OQ672734	host	Bat
OQ672735	host	Bat
OQ672736	host	Bat
OQ672737	host	Bat
OQ672738	host	Bat
OQ672739	host	Bat
OQ674734	host	Bat
OQ674735	host	Bat
OQ674736	host	Bat
OQ674737	host	Bat
OQ674738	host	Bat
OQ674739	host	Bat
OQ674740	host	Bat
OQ674741	host	Bat
OQ674742	host	Bat
OQ674743	host	Bat
OQ674744	host	Bat
OQ674745	host	Bat
OQ674746	host	Bat
OQ674747	host	Bat
OQ674748	host	Bat
OQ674749	host	Bat
OQ679777	host	Bat
OQ679778	host	Bat
OQ679779	host	Bat
OQ679780	host	Bat
OQ679781	host	Bat
OQ679782	host	Bat
OQ679783	host	Bat
OQ679784	host	Bat
OQ679785	host	Bat
OQ679786	host	Bat
OQ679787	host	Bat
OQ679788	host	Bat
OQ679789	host	Bat
OQ679790	host	Bat
OQ679791	host	Bat
OQ679792	host	Bat
OQ679793	host	Bat
OQ679794	host	Bat
OQ679795	host	Bat
OQ679796	host	Bat
OQ679797	host	Bat
OQ679798	host	Bat
OQ679799	host	Bat
OQ679800	host	Bat
OQ679801	host	Bat
OQ679802	host	Bat
OQ679803	host	Bat
OQ679804	host	Bat
OQ718554	host	Bat
OQ718555	host	Bat
OQ718556	host	Bat
OQ718557	host	Bat
OQ718558	host	Bat
OQ718559	host	Bat
OQ718560	host	Bat
OQ718561	host	Bat
OQ718562	host	Bat
OQ718563	host	Bat
OQ718564	host	Bat
OQ718565	host	Bat
OQ718566	host	Bat
OQ718567	host	Bat
OQ718568	host	Bat
OQ718569	host	Bat
OQ718570	host	Bat
OQ718571	host	Bat
OQ718572	host	Bat
OQ718573	host	Bat
OQ718574	host	Bat
OQ718575	host	Bat
OQ718576	host	Bat
PQ510122	host	Bat
AB206414	host_latin_name	?
AB206415	host_latin_name	?
AB206416	host_latin_name	?
AB206417	host_latin_name	?
AB206418	host_latin_name	?
AB206419	host_latin_name	?
AB206420	host_latin_name	?
AB206421	host_latin_name	?
AB206422	host_latin_name	?
AB516680	host_latin_name	?
AF346890	host_latin_name	?
AF351850	host_latin_name	?
AF352640	host_latin_name	?
AY854588	host_latin_name	?
AY962053	host_latin_name	?
AY962088	host_latin_name	?
AY998246	host_latin_name	?
OQ672722	host_latin_name	?
OQ672723	host_latin_name	?
OQ672724	host_latin_name	?
OQ672725	host_latin_name	?
OQ672726	host_latin_name	?
OQ672727	host_latin_name	?
OQ672728	host_latin_name	?
OQ672729	host_latin_name	?
OQ672730	host_latin_name	?
OQ672731	host_latin_name	?
OQ672732	host_latin_name	?
OQ672733	host_latin_name	?
OQ672734	host_latin_name	?
OQ672735	host_latin_name	?
OQ672736	host_latin_name	?
OQ672737	host_latin_name	?
OQ672738	host_latin_name	?
OQ672739	host_latin_name	?
OQ674734	host_latin_name	?
OQ674735	host_latin_name	?
OQ674736	host_latin_name	?
OQ674737	host_latin_name	?
OQ674738	host_latin_name	?
OQ674739	host_latin_name	?
OQ674740	host_latin_name	?
OQ674741	host_latin_name	?
OQ674742	host_latin_name	?
OQ674743	host_latin_name	?
OQ674744	host_latin_name	?
OQ674745	host_latin_name	?
OQ674746	host_latin_name	?
OQ674747	host_latin_name	?
OQ674748	host_latin_name	?
OQ674749	host_latin_name	?
OQ679777	host_latin_name	?
OQ679778	host_latin_name	?
OQ679779	host_latin_name	?
OQ679780	host_latin_name	?
OQ679781	host_latin_name	?
OQ679782	host_latin_name	?
OQ679783	host_latin_name	?
OQ679784	host_latin_name	?
OQ679785	host_latin_name	?
OQ679786	host_latin_name	?
OQ679787	host_latin_name	?
OQ679788	host_latin_name	?
OQ679789	host_latin_name	?
OQ679790	host_latin_name	?
OQ679791	host_latin_name	?
OQ679792	host_latin_name	?
OQ679793	host_latin_name	?
OQ679794	host_latin_name	?
OQ679795	host_latin_name	?
OQ679796	host_latin_name	?
OQ679797	host_latin_name	?
OQ679798	host_latin_name	?
OQ679799	host_latin_name	?
OQ679800	host_latin_name	?
OQ679801	host_latin_name	?
OQ679802	host_latin_name	?
OQ679803	host_latin_name	?
OQ679804	host_latin_name	?
OQ718554	host_latin_name	?
OQ718555	host_latin_name	?
OQ718556	host_latin_name	?
OQ718557	host_latin_name	?
OQ718558	host_latin_name	?
OQ718559	host_latin_name	?
OQ718560	host_latin_name	?
OQ718561	host_latin_name	?
OQ718562	host_latin_name	?
OQ718563	host_latin_name	?
OQ718564	host_latin_name	?
OQ718565	host_latin_name	?
OQ718566	host_latin_name	?
OQ718567	host_latin_name	?
OQ718568	host_latin_name	?
OQ718569	host_latin_name	?
OQ718570	host_latin_name	?
OQ718571	host_latin_name	?
OQ718572	host_latin_name	?
OQ718573	host_latin_name	?
OQ718574	host_latin_name	?
OQ718575	host_latin_name	?
OQ718576	host_latin_name	?
PQ510122	host_latin_name	?
AB206414	host_family	?
AB206415	host_family	?
AB206416	host_family	?
AB206417	host_family	?
AB206418	host_family	?
AB206419	host_family	?
AB206420	host_family	?
AB206421	host_family	?
AB206422	host_family	?
AB516680	host_family	?
AF346890	host_family	?
AF351850	host_family	?
AF352640	host_family	?
AY854588	host_family	?
AY962053	host_family	?
AY962088	host_family	?
AY998246	host_family	?
OQ672722	host_family	?
OQ672723	host_family	?
OQ672724	host_family	?
OQ672725	host_family	?
OQ672726	host_family	?
OQ672727	host_family	?
OQ672728	host_family	?
OQ672729	host_family	?
OQ672730	host_family	?
OQ672731	host_family	?
OQ672732	host_family	?
OQ672733	host_family	?
OQ672734	host_family	?
OQ672735	host_family	?
OQ672736	host_family	?
OQ672737	host_family	?
OQ672738	host_family	?
OQ672739	host_family	?
OQ674734	host_family	?
OQ674735	host_family	?
OQ674736	host_family	?
OQ674737	host_family	?
OQ674738	host_family	?
OQ674739	host_family	?
OQ674740	host_family	?
OQ674741	host_family	?
OQ674742	host_family	?
OQ674743	host_family	?
OQ674744	host_family	?
OQ674745	host_family	?
OQ674746	host_family	?
OQ674747	host_family	?
OQ674748	host_family	?
OQ674749	host_family	?
OQ679777	host_family	?
OQ679778	host_family	?
OQ679779	host_family	?
OQ679780	host_family	?
OQ679781	host_family	?
OQ679782	host_family	?
OQ679783	host_family	?
OQ679784	host_family	?
OQ679785	host_family	?
OQ679786	host_family	?
OQ679787	host_family	?
OQ679788	host_family	?
OQ679789	host_family	?
OQ679790	host_family	?
OQ679791	host_family	?
OQ679792	host_family	?
OQ679793	host_family	?
OQ679794	host_family	?
OQ679795	host_family	?
OQ679796	host_family	?
OQ679797	host_family	?
OQ679798	host_family	?
OQ679799	host_family	?
OQ679800	host_family	?
OQ679801	host_family	?
OQ679802	host_family	?
OQ679803	host_family	?
OQ679804	host_family	?
OQ718554	host_family	?
OQ718555	host_family	?
OQ718556	host_family	?
OQ718557	host_family	?
OQ718558	host_family	?
OQ718559	host_family	?
OQ718560	host_family	?
OQ718561	host_family	?
OQ718562	host_family	?
OQ718563	host_family	?
OQ718564	host_family	?
OQ718565	host_family	?
OQ718566	host_family	?
OQ718567	host_family	?
OQ718568	host_family	?
OQ718569	host_family	?
OQ718570	host_family	?
OQ718571	host_family	?
OQ718572	host_family	?
OQ718573	host_family	?
OQ718574	host_family	?
OQ718575	host_family	?
OQ718576	host_family	?
PQ510122	host_family	?
AB206414	host_genus	?
AB206415	host_genus	?
AB206416	host_genus	?
AB206417	host_genus	?
AB206418	host_genus	?
AB206419	host_genus	?
AB206420	host_genus	?
AB206421	host_genus	?
AB206422	host_genus	?
AB516680	host_genus	?
AF346890	host_genus	?
AF351850	host_genus	?
AF352640	host_genus	?
AY854588	host_genus	?
AY962053	host_genus	?
AY962088	host_genus	?
AY998246	host_genus	?
OQ672722	host_genus	?
OQ672723	host_genus	?
OQ672724	host_genus	?
OQ672725	host_genus	?
OQ672726	host_genus	?
OQ672727	host_genus	?
OQ672728	host_genus	?
OQ672729	host_genus	?
OQ672730	host_genus	?
OQ672731	host_genus	?
OQ672732	host_genus	?
OQ672733	host_genus	?
OQ672734	host_genus	?
OQ672735	host_genus	?
OQ672736	host_genus	?
OQ672737	host_genus	?
